"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY"
"18077",2006-02-11 14:53:32,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-54,1139694812961,270,"10.99-7.19"
"18078",2006-02-11 14:53:32,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-58,1139694812961,270,"10.99-7.19"
"18079",2006-02-11 14:53:32,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694812961,270,"10.99-7.19"
"18080",2006-02-11 14:53:32,10.99,7.19,289.5,"00:14:bf:b1:97:90",-66,1139694812961,270,"10.99-7.19"
"18083",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694813213,270,"10.99-7.19"
"18084",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-52,1139694813213,270,"10.99-7.19"
"18085",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-54,1139694813213,270,"10.99-7.19"
"18086",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:81",-53,1139694813213,270,"10.99-7.19"
"18087",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:90",-60,1139694813213,270,"10.99-7.19"
"18088",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694813213,270,"10.99-7.19"
"18089",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-57,1139694813213,270,"10.99-7.19"
"18092",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694813465,270,"10.99-7.19"
"18093",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-47,1139694813465,270,"10.99-7.19"
"18094",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:81",-55,1139694813465,270,"10.99-7.19"
"18095",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694813465,270,"10.99-7.19"
"18096",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694813465,270,"10.99-7.19"
"18097",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:90",-66,1139694813465,270,"10.99-7.19"
"18098",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694813465,270,"10.99-7.19"
"18101",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694813717,270,"10.99-7.19"
"18102",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-47,1139694813717,270,"10.99-7.19"
"18103",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694813717,270,"10.99-7.19"
"18104",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:81",-55,1139694813717,270,"10.99-7.19"
"18105",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694813717,270,"10.99-7.19"
"18106",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:90",-66,1139694813717,270,"10.99-7.19"
"18107",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694813717,270,"10.99-7.19"
"18111",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694813969,270,"10.99-7.19"
"18112",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694813969,270,"10.99-7.19"
"18113",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:81",-57,1139694813969,270,"10.99-7.19"
"18114",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694813969,270,"10.99-7.19"
"18115",2006-02-11 14:53:33,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-61,1139694813969,270,"10.99-7.19"
"18116",2006-02-11 14:53:33,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694813969,270,"10.99-7.19"
"18118",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-49,1139694814221,270,"10.99-7.19"
"18119",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-41,1139694814221,270,"10.99-7.19"
"18120",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694814221,270,"10.99-7.19"
"18121",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-56,1139694814221,270,"10.99-7.19"
"18122",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694814221,270,"10.99-7.19"
"18123",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-60,1139694814221,270,"10.99-7.19"
"18125",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-41,1139694814473,270,"10.99-7.19"
"18126",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:81",-55,1139694814473,270,"10.99-7.19"
"18127",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-53,1139694814473,270,"10.99-7.19"
"18128",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694814473,270,"10.99-7.19"
"18129",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:90",-60,1139694814473,270,"10.99-7.19"
"18130",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-53,1139694814473,270,"10.99-7.19"
"18132",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694814725,270,"10.99-7.19"
"18133",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-53,1139694814725,270,"10.99-7.19"
"18134",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:81",-53,1139694814725,270,"10.99-7.19"
"18135",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694814725,270,"10.99-7.19"
"18136",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694814725,270,"10.99-7.19"
"18138",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694814977,270,"10.99-7.19"
"18139",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-41,1139694814977,270,"10.99-7.19"
"18140",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694814977,270,"10.99-7.19"
"18141",2006-02-11 14:53:34,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694814977,270,"10.99-7.19"
"18142",2006-02-11 14:53:34,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694814977,270,"10.99-7.19"
"18145",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-48,1139694815229,270,"10.99-7.19"
"18146",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-57,1139694815229,270,"10.99-7.19"
"18147",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:81",-56,1139694815229,270,"10.99-7.19"
"18148",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694815229,270,"10.99-7.19"
"18149",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:90",-65,1139694815229,270,"10.99-7.19"
"18150",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694815229,270,"10.99-7.19"
"18153",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-51,1139694815481,270,"10.99-7.19"
"18154",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694815481,270,"10.99-7.19"
"18155",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694815481,270,"10.99-7.19"
"18156",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694815481,270,"10.99-7.19"
"18157",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694815481,270,"10.99-7.19"
"18158",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694815481,270,"10.99-7.19"
"18160",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694815733,270,"10.99-7.19"
"18161",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-59,1139694815733,270,"10.99-7.19"
"18162",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694815733,270,"10.99-7.19"
"18163",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694815733,270,"10.99-7.19"
"18164",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:81",-53,1139694815733,270,"10.99-7.19"
"18165",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-66,1139694815733,270,"10.99-7.19"
"18166",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694815733,270,"10.99-7.19"
"18169",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694815985,270,"10.99-7.19"
"18170",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-53,1139694815985,270,"10.99-7.19"
"18171",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694815985,270,"10.99-7.19"
"18172",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-56,1139694815985,270,"10.99-7.19"
"18173",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-50,1139694815985,270,"10.99-7.19"
"18174",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:90",-62,1139694815985,270,"10.99-7.19"
"18175",2006-02-11 14:53:35,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694815985,270,"10.99-7.19"
"18176",2006-02-11 14:53:35,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-67,1139694815985,270,"10.99-7.19"
"18178",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694816237,270,"10.99-7.19"
"18179",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694816237,270,"10.99-7.19"
"18180",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694816237,270,"10.99-7.19"
"18181",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694816237,270,"10.99-7.19"
"18182",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-59,1139694816237,270,"10.99-7.19"
"18183",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694816237,270,"10.99-7.19"
"18184",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-54,1139694816237,270,"10.99-7.19"
"18186",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694816489,270,"10.99-7.19"
"18187",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694816489,270,"10.99-7.19"
"18188",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694816489,270,"10.99-7.19"
"18189",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:81",-53,1139694816489,270,"10.99-7.19"
"18190",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694816489,270,"10.99-7.19"
"18191",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-68,1139694816489,270,"10.99-7.19"
"18194",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-56,1139694816741,270,"10.99-7.19"
"18195",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694816741,270,"10.99-7.19"
"18196",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-54,1139694816741,270,"10.99-7.19"
"18197",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694816741,270,"10.99-7.19"
"18198",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-59,1139694816741,270,"10.99-7.19"
"18199",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694816741,270,"10.99-7.19"
"18200",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694816741,270,"10.99-7.19"
"18203",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694816993,270,"10.99-7.19"
"18204",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-49,1139694816993,270,"10.99-7.19"
"18205",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694816993,270,"10.99-7.19"
"18206",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694816993,270,"10.99-7.19"
"18207",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694816993,270,"10.99-7.19"
"18208",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694816993,270,"10.99-7.19"
"18209",2006-02-11 14:53:36,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694816993,270,"10.99-7.19"
"18210",2006-02-11 14:53:36,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694816993,270,"10.99-7.19"
"18212",2006-02-11 14:53:37,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694817245,270,"10.99-7.19"
"18213",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-54,1139694817245,270,"10.99-7.19"
"18214",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694817245,270,"10.99-7.19"
"18215",2006-02-11 14:53:37,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-57,1139694817245,270,"10.99-7.19"
"18216",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:90",-68,1139694817245,270,"10.99-7.19"
"18219",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-52,1139694817497,270,"10.99-7.19"
"18220",2006-02-11 14:53:37,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-48,1139694817497,270,"10.99-7.19"
"18221",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694817497,270,"10.99-7.19"
"18222",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694817497,270,"10.99-7.19"
"18223",2006-02-11 14:53:37,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-54,1139694817497,270,"10.99-7.19"
"18226",2006-02-11 14:53:37,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694817749,270,"10.99-7.19"
"18227",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-54,1139694817749,270,"10.99-7.19"
"18228",2006-02-11 14:53:37,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-58,1139694817749,270,"10.99-7.19"
"18229",2006-02-11 14:53:37,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694817749,270,"10.99-7.19"
"18231",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694818001,270,"10.99-7.19"
"18232",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-54,1139694818001,270,"10.99-7.19"
"18233",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694818001,270,"10.99-7.19"
"18234",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694818001,270,"10.99-7.19"
"18235",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694818001,270,"10.99-7.19"
"18236",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-57,1139694818001,270,"10.99-7.19"
"18237",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:90",-68,1139694818001,270,"10.99-7.19"
"18239",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694818253,270,"10.99-7.19"
"18240",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-53,1139694818253,270,"10.99-7.19"
"18241",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-54,1139694818253,270,"10.99-7.19"
"18242",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694818253,270,"10.99-7.19"
"18243",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694818253,270,"10.99-7.19"
"18246",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694818505,270,"10.99-7.19"
"18247",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694818505,270,"10.99-7.19"
"18248",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-57,1139694818505,270,"10.99-7.19"
"18249",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-60,1139694818505,270,"10.99-7.19"
"18250",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-56,1139694818505,270,"10.99-7.19"
"18251",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:90",-66,1139694818505,270,"10.99-7.19"
"18254",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694818757,270,"10.99-7.19"
"18255",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694818757,270,"10.99-7.19"
"18256",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-56,1139694818757,270,"10.99-7.19"
"18257",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694818757,270,"10.99-7.19"
"18258",2006-02-11 14:53:38,10.99,7.19,289.5,"00:14:bf:b1:97:81",-69,1139694818757,270,"10.99-7.19"
"18259",2006-02-11 14:53:38,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-72,1139694818757,270,"10.99-7.19"
"18261",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694819009,270,"10.99-7.19"
"18262",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694819009,270,"10.99-7.19"
"18263",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:81",-55,1139694819009,270,"10.99-7.19"
"18264",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694819009,270,"10.99-7.19"
"18265",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694819009,270,"10.99-7.19"
"18266",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:90",-68,1139694819009,270,"10.99-7.19"
"18267",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-68,1139694819009,270,"10.99-7.19"
"18270",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694819261,270,"10.99-7.19"
"18271",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694819261,270,"10.99-7.19"
"18272",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-59,1139694819261,270,"10.99-7.19"
"18273",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-47,1139694819261,270,"10.99-7.19"
"18274",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:81",-55,1139694819261,270,"10.99-7.19"
"18275",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-67,1139694819261,270,"10.99-7.19"
"18276",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694819261,270,"10.99-7.19"
"18279",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694819513,270,"10.99-7.19"
"18280",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694819513,270,"10.99-7.19"
"18281",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694819513,270,"10.99-7.19"
"18282",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694819513,270,"10.99-7.19"
"18283",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-57,1139694819513,270,"10.99-7.19"
"18286",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694819766,270,"10.99-7.19"
"18287",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694819766,270,"10.99-7.19"
"18288",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694819766,270,"10.99-7.19"
"18289",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-53,1139694819766,270,"10.99-7.19"
"18290",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:81",-55,1139694819766,270,"10.99-7.19"
"18291",2006-02-11 14:53:39,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-55,1139694819766,270,"10.99-7.19"
"18292",2006-02-11 14:53:39,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694819766,270,"10.99-7.19"
"18295",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694820018,270,"10.99-7.19"
"18296",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-47,1139694820018,270,"10.99-7.19"
"18297",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:81",-56,1139694820018,270,"10.99-7.19"
"18298",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-58,1139694820018,270,"10.99-7.19"
"18299",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694820018,270,"10.99-7.19"
"18300",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694820018,270,"10.99-7.19"
"18301",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-54,1139694820018,270,"10.99-7.19"
"18304",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-48,1139694820270,270,"10.99-7.19"
"18305",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-51,1139694820270,270,"10.99-7.19"
"18306",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-52,1139694820270,270,"10.99-7.19"
"18307",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-59,1139694820270,270,"10.99-7.19"
"18308",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:81",-58,1139694820270,270,"10.99-7.19"
"18309",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694820270,270,"10.99-7.19"
"18310",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-68,1139694820270,270,"10.99-7.19"
"18313",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-47,1139694820521,270,"10.99-7.19"
"18314",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-49,1139694820521,270,"10.99-7.19"
"18315",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-53,1139694820521,270,"10.99-7.19"
"18316",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-66,1139694820521,270,"10.99-7.19"
"18317",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:81",-69,1139694820521,270,"10.99-7.19"
"18319",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-48,1139694820774,270,"10.99-7.19"
"18320",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-51,1139694820774,270,"10.99-7.19"
"18321",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-51,1139694820774,270,"10.99-7.19"
"18322",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:81",-54,1139694820774,270,"10.99-7.19"
"18323",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-57,1139694820774,270,"10.99-7.19"
"18324",2006-02-11 14:53:40,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694820774,270,"10.99-7.19"
"18325",2006-02-11 14:53:40,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-67,1139694820774,270,"10.99-7.19"
"18327",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-48,1139694821026,270,"10.99-7.19"
"18328",2006-02-11 14:53:41,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-43,1139694821026,270,"10.99-7.19"
"18329",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:8d",-59,1139694821026,270,"10.99-7.19"
"18330",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:81",-56,1139694821026,270,"10.99-7.19"
"18331",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694821026,270,"10.99-7.19"
"18332",2006-02-11 14:53:41,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-57,1139694821026,270,"10.99-7.19"
"18333",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:90",-68,1139694821026,270,"10.99-7.19"
"18336",2006-02-11 14:53:41,10.99,7.19,289.5,"00:0f:a3:39:e1:c0",-42,1139694821278,270,"10.99-7.19"
"18337",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:8a",-55,1139694821278,270,"10.99-7.19"
"18338",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:81",-56,1139694821278,270,"10.99-7.19"
"18339",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:b1:97:90",-67,1139694821278,270,"10.99-7.19"
"18340",2006-02-11 14:53:41,10.99,7.19,289.5,"00:0f:a3:39:dd:cd",-68,1139694821278,270,"10.99-7.19"
"18343",2006-02-11 14:53:41,10.99,7.19,289.5,"00:14:bf:3b:c7:c6",-47,1139694821530,270,"10.99-7.19"
